Program,InputFile,AvgRealTime
sort1,sorted10000.txt,.01770000000000000000
sort1,random10000.txt,1.34560000000000000000
sort1,reversed10000.txt,.99520000000000000000
sort2,sorted10000.txt,.03824000000000000000
sort2,random10000.txt,.02636000000000000000
sort2,reversed10000.txt,.02612000000000000000
sort3,sorted10000.txt,1.36790000000000000000
sort3,random10000.txt,1.31570000000000000000
sort3,reversed10000.txt,1.13246000000000000000
